shipping_mode,order_region,market,category_name,department_name,customer_segment,payment_type,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,sales,revenue_per_unit,is_weekend_order,has_discount,order_hour,order_month,market_risk_score,region_risk_score,mode_risk_score,order_id,order_date,shipping_date,order_country,delivery_status,benefit_per_order,order_item_profit_ratio,shipping_delay_days,days_for_shipping_real,order_year,order_month.1,order_day_of_week,is_profitable,latitude,longitude
Same Day,North KPK,KPK,Movies & TV,Books & Media,Consumer,CASH,1,2,0.064,27062.04,50660.14,25330.07,1,1,10,11,0.5953805774278215,0.5940386230058774,0.4316920322291853,27527,2024-11-09 10:23:00,2024-11-09 10:23:00,Kohat,Advance shipping,3520.88,0.0695,-1,0,2024,11,5,1,-20.8144,-141.4307
First Class,South Punjab,Punjab,Medical Supplies,Health,Corporate,DEBIT,2,4,0.338,265967.84,704282.84,176070.71,0,1,11,5,0.4820809248554913,0.487797147385103,0.5351926799225761,35645,2024-05-16 11:45:00,2024-05-20 11:45:00,Multan,Shipping on time,304531.9,0.4324,2,4,2024,5,3,1,-45.8145,-115.1016
Second Class,Northern Areas,Federal,Fitness Equipment,Sports,Home Office,PAYMENT,3,2,0.228,137741.0,212672.1,106336.05,0,1,14,11,0.7340503544365681,0.7303862035462716,0.6605610122997965,17846,2021-11-22 14:45:00,2021-11-24 14:45:00,Islamabad,Advance shipping,37281.42,0.1753,-1,2,2021,11,0,1,-47.8196,-96.2421
Standard Class,North Balochistan,Balochistan,Audio,Electronics,Consumer,TRANSFER,6,2,0.102,201427.76,361764.26,180882.13,1,1,11,11,0.6475729301995985,0.655679392933365,0.7366829702089818,29618,2022-11-13 11:28:00,2022-11-20 11:28:00,Quetta,Late delivery,92213.71,0.2549,1,7,2022,11,6,1,-6.0755,-143.9398
Second Class,Urban Sindh,Sindh,Garden Tools,Home & Garden,Consumer,TRANSFER,3,2,0.146,184927.14,315855.56,157927.78,1,1,17,5,0.5224103055466837,0.522814498933902,0.6605610122997965,44424,2021-05-16 17:50:00,2021-05-24 17:50:00,Mirpur Khas,Shipping on time,69203.95,0.2191,5,8,2021,5,6,1,-48.6646,-89.42
Standard Class,Rural Sindh,Sindh,GPS & Navigation,Automotive,Home Office,CASH,6,4,0.312,156728.84,431317.77,107829.44,0,1,6,10,0.5224103055466837,0.5220072294280247,0.7366829702089818,53896,2023-10-16 06:08:00,2023-10-23 06:08:00,Mirpur Khas,Late delivery,77982.25,0.1808,1,7,2023,10,0,1,25.6166,171.9039
Second Class,Urban Sindh,Sindh,Women's Fashion,Clothing,Consumer,DEBIT,4,3,0.122,100977.93,265975.87,88658.62,0,1,12,9,0.5224103055466837,0.522814498933902,0.6605610122997965,90541,2022-09-05 12:54:00,2022-09-10 12:54:00,Sukkur,Late delivery,52663.22,0.198,1,5,2022,9,0,1,-18.2241,99.8612
Same Day,South KPK,KPK,Medical Supplies,Health,Corporate,CASH,0,4,0.102,21510.72,77266.51,19316.63,0,1,1,2,0.5953805774278215,0.5967233774417139,0.4316920322291853,53463,2022-02-11 01:52:00,2022-02-13 01:52:00,Peshawar,Shipping on time,22894.07,0.2963,2,2,2022,2,4,1,31.1529,108.0581
First Class,Urban Sindh,Sindh,Kitchen,Home & Garden,Consumer,TRANSFER,3,3,0.279,250407.69,541631.83,180543.94,0,1,2,5,0.5224103055466837,0.522814498933902,0.5351926799225761,15620,2022-05-12 02:09:00,2022-05-18 02:09:00,Sukkur,Late delivery,150573.65,0.278,3,6,2022,5,3,1,60.0913,-125.7356
First Class,Rural Sindh,Sindh,Vitamins,Health,Home Office,DEBIT,2,2,0.048,26989.36,51387.74,25693.87,1,1,16,4,0.5224103055466837,0.5220072294280247,0.5351926799225761,19697,2024-04-21 16:05:00,2024-04-25 16:05:00,Hyderabad,Shipping on time,-5.14,-0.0001,2,4,2024,4,6,0,-54.6756,136.7386
First Class,Capital Territory,Federal,Team Sports,Sports,Consumer,DEBIT,2,4,0.234,13569.83,41577.96,10394.49,1,1,10,3,0.7340503544365681,0.7377613776137761,0.5351926799225761,40137,2021-03-07 10:18:00,2021-03-10 10:18:00,Islamabad,Late delivery,-382.52,-0.0092,1,3,2021,3,6,0,11.9996,-143.8642
Same Day,South Balochistan,Balochistan,Medical Supplies,Health,Home Office,PAYMENT,1,4,0.009,85978.31,340818.02,85204.5,0,1,6,4,0.6475729301995985,0.6395294117647059,0.4316920322291853,70855,2021-04-05 06:11:00,2021-04-07 06:11:00,Turbat,Shipping on time,11281.08,0.0331,1,2,2021,4,0,1,-26.7299,120.5867
Second Class,Urban Sindh,Sindh,Outdoor Sports,Sports,Corporate,TRANSFER,4,2,0.027,135414.67,263516.95,131758.48,0,1,9,12,0.5224103055466837,0.522814498933902,0.6605610122997965,37375,2023-12-26 09:27:00,2023-12-31 09:27:00,Sukkur,Late delivery,-17392.12,-0.066,1,5,2023,12,1,0,-46.7884,72.546
First Class,North Punjab,Punjab,Team Sports,Sports,Consumer,PAYMENT,3,5,0.12,63787.56,280665.26,56133.05,0,1,7,9,0.4820809248554913,0.4793103448275862,0.5351926799225761,91391,2023-09-13 07:03:00,2023-09-16 07:03:00,Multan,Shipping on time,-1206.86,-0.0043,0,3,2023,9,2,0,48.5958,-156.9753
Second Class,North Punjab,Punjab,Fitness Equipment,Sports,Home Office,CASH,5,3,0.164,210046.81,526797.4,175599.13,0,1,8,9,0.4820809248554913,0.4793103448275862,0.6605610122997965,69052,2021-09-02 08:07:00,2021-09-08 08:07:00,Sialkot,Late delivery,139390.59,0.2646,1,6,2021,9,3,1,23.619,107.9573
Second Class,South Balochistan,Balochistan,Car Accessories,Automotive,Home Office,TRANSFER,4,4,0.114,106039.18,375802.85,93950.71,0,1,9,12,0.6475729301995985,0.6395294117647059,0.6605610122997965,67423,2022-12-05 09:47:00,2022-12-10 09:47:00,Chaman,Late delivery,86960.78,0.2314,1,5,2022,12,0,1,-21.0988,14.5612
First Class,Central Punjab,Punjab,Vitamins,Health,Home Office,CASH,3,3,0.055,168891.35,478806.98,159602.33,0,1,3,3,0.4820809248554913,0.479179810725552,0.5351926799225761,51588,2022-03-08 03:43:00,2022-03-14 03:43:00,Gujranwala,Shipping on time,163943.51,0.3424,3,6,2022,3,1,1,17.7667,-162.4807
First Class,Urban Sindh,Sindh,Medical Supplies,Health,Home Office,CASH,3,5,0.005,245986.83,1223784.48,244756.9,0,1,22,3,0.5224103055466837,0.522814498933902,0.5351926799225761,82717,2022-03-14 22:06:00,2022-03-19 22:06:00,Larkana,Late delivery,395862.237500001,0.3713,2,5,2022,3,0,1,-28.8362,143.2473
Same Day,Central Punjab,Punjab,Fitness Equipment,Sports,Home Office,DEBIT,0,4,0.222,73975.12,230210.57,57552.64,0,1,11,8,0.4820809248554913,0.479179810725552,0.4316920322291853,60969,2023-08-28 11:02:00,2023-08-30 11:02:00,Multan,Shipping on time,53708.13,0.2333,2,2,2023,8,0,1,-28.4186,-83.8933
Second Class,Capital Territory,Federal,Tools & Equipment,Automotive,Consumer,CASH,3,4,0.087,69927.17,255374.02,63843.5,0,1,16,11,0.7340503544365681,0.7377613776137761,0.6605610122997965,93558,2021-11-29 16:53:00,2021-12-04 16:53:00,Islamabad,Late delivery,111521.83,0.4367,2,5,2021,11,0,1,43.7818,-171.6686
Same Day,Central Punjab,Punjab,Grocery,Food,Home Office,TRANSFER,1,4,0.232,164558.49,505523.68,126380.92,0,1,20,10,0.4820809248554913,0.479179810725552,0.4316920322291853,38918,2024-10-31 20:07:00,2024-11-03 20:07:00,Sialkot,Shipping on time,176680.53,0.3495,2,3,2024,10,3,1,30.1844,-145.9608
Standard Class,Capital Territory,Federal,Team Sports,Sports,Consumer,DEBIT,5,1,0.19,218927.68,177331.42,177331.42,0,1,7,1,0.7340503544365681,0.7377613776137761,0.7366829702089818,57102,2023-01-06 07:08:00,2023-01-11 07:08:00,Gilgit,Shipping on time,5195.81,0.0293,0,5,2023,1,4,1,30.1065,-91.9257
Standard Class,North Punjab,Punjab,Bedding,Home & Garden,Corporate,CASH,6,1,0.1,202684.99,182416.49,182416.49,0,1,3,7,0.4820809248554913,0.4793103448275862,0.7366829702089818,33770,2023-07-05 03:53:00,2023-07-12 03:53:00,Lahore,Late delivery,68369.7,0.3748,1,7,2023,7,2,1,62.8337,58.1706
Standard Class,Northern Areas,Federal,Fitness Equipment,Sports,Corporate,CASH,4,4,0.18,210046.81,688953.54,172238.38,0,1,12,4,0.7340503544365681,0.7303862035462716,0.7366829702089818,75884,2021-04-01 12:26:00,2021-04-09 12:26:00,Muzaffarabad,Late delivery,169689.26,0.2463,4,8,2021,4,3,1,69.1833,91.2734
Second Class,Central Punjab,Punjab,Furniture,Home & Garden,Home Office,TRANSFER,4,3,0.019,42011.45,123639.7,41213.23,1,1,0,5,0.4820809248554913,0.479179810725552,0.6605610122997965,54599,2023-05-20 00:15:00,2023-05-28 00:15:00,Sialkot,Late delivery,34470.75,0.2788,4,8,2023,5,5,1,40.957,112.0652
First Class,South Punjab,Punjab,Fitness Equipment,Sports,Consumer,PAYMENT,3,3,0.144,125120.63,321309.78,107103.26,0,1,20,3,0.4820809248554913,0.487797147385103,0.5351926799225761,25742,2023-03-24 20:59:00,2023-03-29 20:59:00,Sialkot,Late delivery,119302.32,0.3713,2,5,2023,3,4,1,-17.4369,52.1961
Standard Class,Urban Sindh,Sindh,Accessories,Clothing,Corporate,DEBIT,4,4,0.092,55478.98,201499.66,50374.92,0,1,3,11,0.5224103055466837,0.522814498933902,0.7366829702089818,45549,2024-11-29 03:13:00,2024-12-07 03:13:00,Hyderabad,Shipping on time,29418.95,0.146,4,8,2024,11,4,1,-49.9187,74.3061
Same Day,North KPK,KPK,Team Sports,Sports,Home Office,TRANSFER,0,5,0.241,63787.56,242073.79,48414.76,0,1,4,1,0.5953805774278215,0.5940386230058774,0.4316920322291853,66033,2022-01-05 04:20:00,2022-01-07 04:20:00,Kohat,Late delivery,5519.28,0.0228,2,2,2022,1,2,1,-15.0059,90.0154
Second Class,Capital Territory,Federal,Cameras,Electronics,Home Office,CASH,5,4,0.142,234940.24,806314.9,201578.72,0,1,10,8,0.7340503544365681,0.7377613776137761,0.6605610122997965,65252,2021-08-25 10:17:00,2021-08-31 10:17:00,Islamabad,Late delivery,124172.49,0.154,1,6,2021,8,2,1,5.343,-173.2809
Standard Class,North Balochistan,Balochistan,Outdoor Sports,Sports,Consumer,TRANSFER,4,5,0.314,198136.13,679606.93,135921.39,0,1,2,5,0.6475729301995985,0.655679392933365,0.7366829702089818,45144,2024-05-10 02:54:00,2024-05-13 02:54:00,Gwadar,Advance shipping,-7135.87,-0.0105,-1,3,2024,5,4,0,9.4405,67.053
Second Class,North KPK,KPK,Music,Books & Media,Corporate,PAYMENT,4,5,0.225,71032.24,275249.93,55049.99,0,1,1,8,0.5953805774278215,0.5940386230058774,0.6605610122997965,39529,2022-08-08 01:08:00,2022-08-14 01:08:00,Peshawar,Late delivery,31350.97,0.1139,2,6,2022,8,0,1,-32.7992,169.8691
First Class,North Punjab,Punjab,Snacks,Food,Home Office,TRANSFER,3,3,0.161,195913.34,493113.88,164371.29,0,1,16,2,0.4820809248554913,0.4793103448275862,0.5351926799225761,37785,2021-02-08 16:30:00,2021-02-13 16:30:00,Multan,Late delivery,-22584.62,-0.0458,2,5,2021,2,0,0,9.2569,-35.7061
Second Class,Urban Sindh,Sindh,Men's Fashion,Clothing,Home Office,TRANSFER,4,3,0.006,33280.22,99241.62,33080.54,1,1,8,7,0.5224103055466837,0.522814498933902,0.6605610122997965,92708,2022-07-30 08:16:00,2022-08-03 08:16:00,Larkana,Shipping on time,26517.36,0.2672,0,4,2022,7,5,1,-37.675,-51.7209
First Class,South Balochistan,Balochistan,Furniture,Home & Garden,Home Office,CASH,2,3,0.347,288144.2,564474.49,188158.16,1,1,7,6,0.6475729301995985,0.6395294117647059,0.5351926799225761,18614,2024-06-15 07:10:00,2024-06-19 07:10:00,Quetta,Late delivery,84388.94,0.1495,2,4,2024,6,5,1,-19.92,-84.5971
Second Class,North Balochistan,Balochistan,Bedding,Home & Garden,Home Office,TRANSFER,4,3,0.103,81330.12,218859.35,72953.12,0,1,11,5,0.6475729301995985,0.655679392933365,0.6605610122997965,84051,2023-05-15 11:12:00,2023-05-21 11:12:00,Khuzdar,Late delivery,65307.63,0.2984,2,6,2023,5,0,1,-5.0283,-17.5108
Second Class,South Punjab,Punjab,Personal Care,Health,Home Office,DEBIT,3,4,0.11,272219.5,969101.42,242275.36,0,1,5,3,0.4820809248554913,0.487797147385103,0.6605610122997965,88363,2023-03-06 05:41:00,2023-03-11 05:41:00,Faisalabad,Late delivery,355757.13,0.3671,2,5,2023,3,0,1,16.4084,42.9935
Standard Class,South Balochistan,Balochistan,Accessories,Clothing,Corporate,TRANSFER,6,4,0.141,55478.98,190625.78,47656.44,0,1,0,3,0.6475729301995985,0.6395294117647059,0.7366829702089818,21133,2023-03-07 00:39:00,2023-03-14 00:39:00,Gwadar,Late delivery,69082.78,0.3624,1,7,2023,3,1,1,12.8936,-124.7876
Standard Class,North KPK,KPK,Fitness Equipment,Sports,Corporate,CASH,4,2,0.008,268911.52,533520.46,266760.23,0,1,9,6,0.5953805774278215,0.5940386230058774,0.7366829702089818,39256,2023-06-02 09:14:00,2023-06-11 09:14:00,Swat,Late delivery,91338.7,0.1712,5,9,2023,6,4,1,41.5816,70.2889
Standard Class,Capital Territory,Federal,Fitness Equipment,Sports,Consumer,PAYMENT,6,5,0.033,107180.68,518218.59,103643.72,1,1,16,10,0.7340503544365681,0.7377613776137761,0.7366829702089818,25738,2021-10-03 16:40:00,2021-10-11 16:40:00,Gilgit,Shipping on time,143702.02,0.2773,2,8,2021,10,6,1,25.4177,-125.9731
First Class,South Punjab,Punjab,Car Accessories,Automotive,Corporate,TRANSFER,2,5,0.272,176917.27,643978.86,128795.77,1,1,17,12,0.4820809248554913,0.487797147385103,0.5351926799225761,92102,2022-12-18 17:03:00,2022-12-21 17:03:00,Lahore,Late delivery,66007.83,0.1025,1,3,2022,12,6,1,21.8279,-160.7007
First Class,South Balochistan,Balochistan,Mobiles & Tablets,Electronics,Consumer,TRANSFER,2,3,0.343,139919.35,275781.04,91927.01,1,1,16,11,0.6475729301995985,0.6395294117647059,0.5351926799225761,41456,2023-11-05 16:22:00,2023-11-10 16:22:00,Khuzdar,Shipping on time,111194.92,0.4032,3,5,2023,11,6,1,-3.3621,-35.8381
Second Class,South KPK,KPK,Women's Fashion,Clothing,Consumer,TRANSFER,4,1,0.174,18205.1,15037.41,15037.41,0,1,16,6,0.5953805774278215,0.5967233774417139,0.6605610122997965,92091,2023-06-26 16:50:00,2023-07-03 16:50:00,Swat,Shipping on time,5404.45,0.3594,3,7,2023,6,0,1,20.424,-168.6633
Standard Class,Urban Sindh,Sindh,Furniture,Home & Garden,Home Office,CASH,7,1,0.079,139597.15,128568.98,128568.98,0,1,14,10,0.5224103055466837,0.522814498933902,0.7366829702089818,16982,2023-10-03 14:42:00,2023-10-12 14:42:00,Hyderabad,Late delivery,-9784.1,-0.0761,2,9,2023,10,1,0,2.0547,-55.9037
Same Day,North Balochistan,Balochistan,Grocery,Food,Consumer,DEBIT,0,1,0.176,92142.74,75925.62,75925.62,0,1,3,6,0.6475729301995985,0.655679392933365,0.4316920322291853,10755,2022-06-20 03:30:00,2022-06-21 03:30:00,Chaman,Late delivery,19087.7,0.2514,1,1,2022,6,0,1,25.1245,148.2721
Standard Class,North Balochistan,Balochistan,Team Sports,Sports,Consumer,DEBIT,4,3,0.289,84116.71,179420.94,59806.98,0,1,20,11,0.6475729301995985,0.655679392933365,0.7366829702089818,43458,2024-11-08 20:10:00,2024-11-13 20:10:00,Khuzdar,Late delivery,40154.41,0.2238,1,5,2024,11,4,1,44.7086,-128.1658
Second Class,Rural Sindh,Sindh,Medical Supplies,Health,Consumer,TRANSFER,5,3,0.149,84983.24,216962.21,72320.74,0,1,10,8,0.5224103055466837,0.5220072294280247,0.6605610122997965,22931,2022-08-15 10:24:00,2022-08-21 10:24:00,Sukkur,Late delivery,46733.66,0.2154,1,6,2022,8,0,1,-37.8043,126.3542
Same Day,Urban Sindh,Sindh,Tools & Equipment,Automotive,Corporate,DEBIT,1,5,0.036,41747.31,201222.03,40244.41,0,1,1,9,0.5224103055466837,0.522814498933902,0.4316920322291853,25558,2023-09-26 01:59:00,2023-09-29 01:59:00,Larkana,Shipping on time,36904.12,0.1834,2,3,2023,9,1,1,-47.9065,151.6588
Second Class,North Punjab,Punjab,Audio,Electronics,Home Office,DEBIT,3,4,0.187,38422.53,124950.07,31237.52,0,1,11,2,0.4820809248554913,0.4793103448275862,0.6605610122997965,86106,2023-02-09 11:27:00,2023-02-16 11:27:00,Gujranwala,Shipping on time,42707.93,0.3418,4,7,2023,2,3,1,24.9154,-47.7637
Same Day,North KPK,KPK,Laptops,Electronics,Corporate,DEBIT,1,5,0.305,261536.26,908838.5,181767.7,0,1,12,8,0.5953805774278215,0.5940386230058774,0.4316920322291853,69974,2021-08-31 12:46:00,2021-09-02 12:46:00,Abbottabad,Shipping on time,273378.62,0.3008,1,2,2021,8,1,1,-40.053,-18.0279
Same Day,South KPK,KPK,Cameras,Electronics,Corporate,CASH,1,5,0.157,21338.75,89942.83,17988.57,0,1,17,8,0.5953805774278215,0.5967233774417139,0.4316920322291853,51910,2022-08-31 17:46:00,2022-09-02 17:46:00,Swat,Shipping on time,23834.85,0.265,1,2,2022,8,2,1,-26.5459,-4.8624
Same Day,Northern Areas,Federal,Vitamins,Health,Consumer,TRANSFER,1,4,0.111,53087.22,188778.15,47194.54,1,1,16,7,0.7340503544365681,0.7303862035462716,0.4316920322291853,63933,2024-07-07 16:01:00,2024-07-08 16:01:00,Rawalpindi,Shipping on time,57162.02,0.3028,0,1,2024,7,6,1,9.1997,42.584
Same Day,Capital Territory,Federal,Vitamins,Health,Consumer,CASH,0,1,0.324,9499.91,6421.94,6421.94,0,1,8,5,0.7340503544365681,0.7377613776137761,0.4316920322291853,66885,2022-05-05 08:29:00,2022-05-08 08:29:00,Islamabad,Late delivery,1897.04,0.2954,3,3,2022,5,3,1,-42.8458,-6.8229
Same Day,South KPK,KPK,Vitamins,Health,Home Office,CASH,0,1,0.26,182837.42,135299.69,135299.69,1,1,11,1,0.5953805774278215,0.5967233774417139,0.4316920322291853,30369,2024-01-21 11:16:00,2024-01-22 11:16:00,Peshawar,Shipping on time,42673.52,0.3154,1,1,2024,1,6,1,-15.9425,0.3095
Second Class,Central Punjab,Punjab,Fitness Equipment,Sports,Home Office,DEBIT,3,5,0.204,107180.68,426579.11,85315.82,1,1,16,11,0.4820809248554913,0.479179810725552,0.6605610122997965,76573,2022-11-12 16:51:00,2022-11-16 16:51:00,Lahore,Late delivery,144780.95,0.3394,1,4,2022,11,5,1,46.3369,-27.3123
Second Class,North Balochistan,Balochistan,Men's Fashion,Clothing,Consumer,DEBIT,5,1,0.179,263551.2,216375.54,216375.54,1,1,12,10,0.6475729301995985,0.655679392933365,0.6605610122997965,75295,2023-10-21 12:39:00,2023-10-28 12:39:00,Gwadar,Late delivery,42323.06,0.1956,2,7,2023,10,5,1,56.3183,108.3527
Standard Class,South KPK,KPK,Cameras,Electronics,Consumer,CASH,4,3,0.079,178173.98,492294.71,164098.24,0,1,20,9,0.5953805774278215,0.5967233774417139,0.7366829702089818,91874,2024-09-18 20:05:00,2024-09-23 20:05:00,Kohat,Late delivery,33771.42,0.0686,1,5,2024,9,2,1,0.9529,4.5587
Same Day,South KPK,KPK,Bedding,Home & Garden,Home Office,PAYMENT,0,1,0.039,225231.53,216447.5,216447.5,0,1,17,8,0.5953805774278215,0.5967233774417139,0.4316920322291853,30755,2022-08-08 17:47:00,2022-08-10 17:47:00,Mardan,Shipping on time,30713.9,0.1419,2,2,2022,8,0,1,23.9832,-27.5737
Second Class,South Balochistan,Balochistan,Garden Tools,Home & Garden,Home Office,TRANSFER,4,2,0.221,132947.52,207132.24,103566.12,0,1,19,4,0.6475729301995985,0.6395294117647059,0.6605610122997965,61353,2021-04-07 19:16:00,2021-04-12 19:16:00,Chaman,Late delivery,68063.65,0.3286,1,5,2021,4,2,1,-15.1159,-97.058
Standard Class,South KPK,KPK,Medical Supplies,Health,Corporate,DEBIT,7,2,0.297,60188.74,84625.37,42312.68,0,1,2,4,0.5953805774278215,0.5967233774417139,0.7366829702089818,62184,2021-04-27 02:56:00,2021-05-05 02:56:00,Abbottabad,Late delivery,8860.28,0.1047,1,8,2021,4,1,1,-4.4808,-37.7398
Standard Class,Capital Territory,Federal,Accessories,Clothing,Home Office,DEBIT,7,5,0.056,55478.98,261860.79,52372.16,1,1,10,7,0.7340503544365681,0.7377613776137761,0.7366829702089818,72433,2022-07-03 10:45:00,2022-07-11 10:45:00,Muzaffarabad,Late delivery,102047.15,0.3897,1,8,2022,7,6,1,25.1398,120.1295
Second Class,Capital Territory,Federal,Accessories,Clothing,Corporate,DEBIT,3,1,0.067,92876.56,86653.83,86653.83,0,1,20,4,0.7340503544365681,0.7377613776137761,0.6605610122997965,24284,2024-04-08 20:25:00,2024-04-11 20:25:00,Muzaffarabad,Shipping on time,6221.74,0.0718,0,3,2024,4,0,1,-45.2037,-25.2311
Second Class,Rural Sindh,Sindh,Women's Fashion,Clothing,Consumer,TRANSFER,4,4,0.292,100977.93,285969.5,71492.38,0,1,8,12,0.5224103055466837,0.5220072294280247,0.6605610122997965,49325,2024-12-18 08:58:00,2024-12-22 08:58:00,Mirpur Khas,Shipping on time,25737.25,0.09,0,4,2024,12,2,1,47.0476,137.0603
Second Class,North Balochistan,Balochistan,Books,Books & Media,Home Office,TRANSFER,4,4,0.142,263346.73,903805.98,225951.5,1,1,23,9,0.6475729301995985,0.655679392933365,0.6605610122997965,35742,2022-09-10 23:39:00,2022-09-15 23:39:00,Chaman,Late delivery,-78721.5,-0.0871,1,5,2022,9,5,0,12.0091,-75.3878
Same Day,North Punjab,Punjab,Men's Fashion,Clothing,Consumer,DEBIT,1,2,0.114,26953.43,47761.48,23880.74,0,1,14,4,0.4820809248554913,0.4793103448275862,0.4316920322291853,51559,2021-04-22 14:59:00,2021-04-25 14:59:00,Faisalabad,Shipping on time,18846.68,0.3946,2,3,2021,4,3,1,55.3222,-165.8384
Standard Class,Central Punjab,Punjab,Outdoor Sports,Sports,Corporate,CASH,7,4,0.215,213324.72,669839.62,167459.9,0,1,0,8,0.4820809248554913,0.479179810725552,0.7366829702089818,91961,2023-08-03 00:51:00,2023-08-11 00:51:00,Gujranwala,Late delivery,244022.57,0.3643,1,8,2023,8,3,1,6.1813,-7.6622
First Class,Capital Territory,Federal,Bedding,Home & Garden,Home Office,TRANSFER,2,5,0.097,293591.04,1230612.4494,246122.49,0,1,11,2,0.7340503544365681,0.7377613776137761,0.5351926799225761,59626,2022-02-07 11:47:00,2022-02-11 11:47:00,Muzaffarabad,Late delivery,395862.237500001,0.4211,2,4,2022,2,0,1,28.1035,-151.091
Same Day,Rural Sindh,Sindh,Personal Care,Health,Home Office,PAYMENT,1,3,0.216,138882.84,326652.44,108884.15,1,1,14,10,0.5224103055466837,0.5220072294280247,0.4316920322291853,32671,2021-10-24 14:05:00,2021-10-25 14:05:00,Karachi,Shipping on time,72059.53,0.2206,0,1,2021,10,6,1,53.6001,-155.2868
First Class,Urban Sindh,Sindh,Snacks,Food,Corporate,TRANSFER,3,1,0.127,146867.69,128215.49,128215.49,0,1,3,2,0.5224103055466837,0.522814498933902,0.5351926799225761,22460,2024-02-23 03:36:00,2024-02-29 03:36:00,Larkana,Shipping on time,52747.85,0.4114,3,6,2024,2,4,1,35.078,-62.1944
Second Class,Central Punjab,Punjab,Medical Supplies,Health,Corporate,DEBIT,5,2,0.047,84983.24,161978.06,80989.03,1,1,4,3,0.4820809248554913,0.479179810725552,0.6605610122997965,57357,2023-03-12 04:20:00,2023-03-17 04:20:00,Gujranwala,Shipping on time,33011.13,0.2038,0,5,2023,3,6,1,-55.0559,-40.297
Second Class,Urban Sindh,Sindh,Mobiles & Tablets,Electronics,Consumer,DEBIT,5,2,0.001,82461.33,164757.74,82378.87,0,1,4,8,0.5224103055466837,0.522814498933902,0.6605610122997965,32700,2021-08-10 04:32:00,2021-08-16 04:32:00,Sukkur,Late delivery,-14070.31,-0.0854,1,6,2021,8,1,0,13.2186,52.2112
Second Class,North Balochistan,Balochistan,GPS & Navigation,Automotive,Consumer,DEBIT,4,1,0.239,13757.7,10469.61,10469.61,0,1,2,3,0.6475729301995985,0.655679392933365,0.6605610122997965,11031,2024-03-14 02:31:00,2024-03-19 02:31:00,Khuzdar,Late delivery,2253.06,0.2152,1,5,2024,3,3,1,37.1473,-171.2111
Second Class,South Punjab,Punjab,Tools & Equipment,Automotive,Corporate,PAYMENT,4,3,0.344,234283.35,461069.63,153689.88,0,1,14,1,0.4820809248554913,0.487797147385103,0.6605610122997965,93057,2024-01-18 14:46:00,2024-01-23 14:46:00,Sialkot,Shipping on time,130897.67,0.2839,1,5,2024,1,3,1,56.6328,56.4954
